"Record ID","Data Resource ID","Data Resource Name","Institution ID","Institution","Collection ID","Collection","Licence","Catalogue Number","Taxon Concept GUID","Scientific Name - original","Vernacular name - original","Scientific Name","Taxon Rank","Vernacular name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Institution Code","Collection Code","Locality","Latitude - original","Longitude - original","Geodetic datum - original","Latitude","Longitude","Coordinate Uncertainty in Metres","Country - parsed","State - parsed","Maximum elevation in meters","Minimum elevation in meters","Minimum depth in meters","Maximum depth in meters","Individual count","Year","Month","Basis Of Record","Basis Of Record - original","Occurrence status","Sex","Taxonomic Quality","Location Quality"
"f7b328a9-f511-4baa-bc5c-35423b2cf5e4","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3276","1036039","Bembidion muscicola Hayward, 1897","","Bembidion muscicola Hayward, 1897","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Bembidion","Bembidion muscicola","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","01","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"e73ab9d9-ea57-4a74-a3ac-d3354df64303","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3278","1036039","Bembidion muscicola Hayward, 1897","","Bembidion muscicola Hayward, 1897","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Bembidion","Bembidion muscicola","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","01","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"df34fb5b-1ba0-4851-9647-95d82e17fdb5","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC31693","1045159","Pedilus lugubris Say","","Pedilus lugubris Say","species","","Animalia","Arthropoda","Insecta","Coleoptera","Pyrochroidae","Pedilus","Pedilus lugubris","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1983","01","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"b1a6bfc5-7a5c-4fd2-ad17-9ba986a2ce29","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC2360","4988317","Bradycellus badipennis (Haldeman, 1843)","","Bradycellus badipennis (Haldeman, 1843)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Bradycellus","Bradycellus badipennis","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","01","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"9f64bad0-c40b-4b5f-aab1-f3e91b6b134f","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3277","1036039","Bembidion muscicola Hayward, 1897","","Bembidion muscicola Hayward, 1897","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Bembidion","Bembidion muscicola","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","01","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"7c31a8ab-386f-4665-9711-fd6c5be35f48","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC2435","4988453","Agonum canadense Goulet, 1969","","Agonum canadense Goulet, 1969","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Agonum","Agonum canadense","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","01","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"7b576097-2c0d-433e-81b3-128d454ca627","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC524","2078883","Cosmopepla bimaculata (Thomas, 1865)","","Cosmopepla bimaculata (Thomas, 1865)","species","","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Cosmopepla","Cosmopepla bimaculata","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1980","01","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"6ea37d36-7da9-4ce5-954e-4d794b40c161","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC1334","2078915","Neottiglossa undata (Say, 1832)","","Neottiglossa undata (Say, 1832)","species","","Animalia","Arthropoda","Insecta","Hemiptera","Pentatomidae","Neottiglossa","Neottiglossa undata","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1980","01","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"654e39dd-1178-45bf-8383-3e9e0f3b0116","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC28320","4293488","Monochamus scutellatus (Say, 1824)","","Monochamus scutellatus (Say, 1824)","species","whitespotted sawyer","Animalia","Arthropoda","Insecta","Coleoptera","Cerambycidae","Monochamus","Monochamus scutellatus","Espace pour la vie","IMQC","Ludo Center","","","WGS84","","","","","Québec","","","","","1","1973","01","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"537c6b97-edc3-448d-b9c8-7480bab721c5","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC2250","1037807","Olisthopus parmatus (Say, 1823)","","Olisthopus parmatus (Say, 1823)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Olisthopus","Olisthopus parmatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","01","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"4b54b20f-7d67-4c3e-8320-c1bc96c1b0aa","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3507","4988906","Lebia fuscata Dejean, 1825","","Lebia fuscata Dejean, 1825","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Lebia","Lebia fuscata","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","01","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"3bbf9560-94a9-4530-a167-95220c71b6d5","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3275","1036039","Bembidion muscicola Hayward, 1897","","Bembidion muscicola Hayward, 1897","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Bembidion","Bembidion muscicola","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","01","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"0a6add63-ebc3-4fcf-bdbc-dd02bb845109","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC2247","1037807","Olisthopus parmatus (Say, 1823)","","Olisthopus parmatus (Say, 1823)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Olisthopus","Olisthopus parmatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1977","01","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"fa00a4eb-1e5d-4bc4-8889-34b7ead57b9c","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34934","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"f17e8305-b4de-4266-9740-ca08541ab3cc","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34911","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"ee5b54c5-21ff-4ff5-993e-0b329776f983","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC33682","1033639","Promoresia tardella (Fall, 1925)","","Promoresia tardella (Fall, 1925)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Elmidae","Promoresia","Promoresia tardella","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1969","","PreservedSpecimen","PreservedSpecimen","present","Mâle","true",""
"ed1455e5-e9d3-4dba-a57b-e3c0ea1715d2","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34943","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"ec348a6a-ca73-43c7-b820-b7440bf5ea83","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC32273","1048960","Zygogramma suturalis (Fabricius, 1775)","","Zygogramma suturalis (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Capraita","Zygogramma suturalis","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1975","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"eba8bc25-1c58-4e0e-a2f4-c5334302816d","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34901","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"eada6e4a-8604-427a-873e-9c8fa30f9934","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34908","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"e57a651b-96b7-4683-8c5d-3c6e83adbdf6","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34904","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"e3e4f7b4-df80-4c8b-a334-132388bdd2d1","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34918","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"e26de7fe-eae1-40e0-9c44-a4d1505cb93e","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34935","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"db15f763-78e9-40f8-9431-32e9b8019ac3","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34917","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"da14b463-368b-4b13-9078-1fa72d63ebd1","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3019","5840","Phyllophaga Harris, 1827","","Scarabaeidae","family","dung beetles","Animalia","Arthropoda","Insecta","Coleoptera","Scarabaeidae","","","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1978","","PreservedSpecimen","PreservedSpecimen","present","Femelle","true",""
"d82f9893-8073-4c8a-ac2a-0e6e068b6dc0","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC30316","1470","Coleoptera  Linnaeus, 1758","","Coleoptera","order","beetle","Animalia","Arthropoda","Insecta","Coleoptera","","","","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"cf327311-9f8d-4502-bedd-e2f51dc13bea","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34922","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"cb2a5662-63ec-45c8-88ec-b8ce69b3e8bd","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34954","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"cac3cbae-9f1e-42a6-b17b-82c1d763bba5","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34947","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"c7b5ce11-5c17-43b8-aca3-489c696fb311","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC33676","1033639","Promoresia tardella (Fall, 1925)","","Promoresia tardella (Fall, 1925)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Elmidae","Promoresia","Promoresia tardella","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1969","","PreservedSpecimen","PreservedSpecimen","present","Mâle","true",""
"c574b3d1-623b-485c-9a8b-4eb60c8cce9b","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34939","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"bb2a3d46-aac2-4b05-b3b5-38084b43ace5","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34902","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"baf2d93d-36cd-49d1-862a-edd037df5934","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34909","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"ba5cd32d-d66d-4937-ab0e-e05d9a4526ec","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34931","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"b9c0514c-a1aa-4874-ac9b-47a6ad9c9fa1","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34951","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"b77ac279-2559-4071-84bc-5339bfd9a529","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34920","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"b3e0101c-b85a-4cb7-8982-f818ce34b9eb","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34907","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"b2616dac-a3e7-4763-a99d-944d1c328e29","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC17083","1470","Coleoptera  Linnaeus, 1758","","Coleoptera","order","beetle","Animalia","Arthropoda","Insecta","Coleoptera","","","","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"aeca4adc-1b69-4fcb-9597-5fbd49462b76","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC3010","4993042","Phyllophaga anxia (LeConte, 1850)","","Phyllophaga anxia (LeConte, 1850)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Melolonthidae","Diplotaxis","Phyllophaga anxia","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","","","PreservedSpecimen","PreservedSpecimen","present","Mâle","true",""
"a8c77828-21da-4739-99ec-64157cc2c806","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC26030","7587518","Tachys scitulus LeConte, 1848","","Tachys scitulus LeConte, 1848","species","","Animalia","Arthropoda","Insecta","Coleoptera","Carabidae","Tachys","Tachys scitulus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"9c643b1e-f141-4913-98c7-33e35fe2c43c","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34945","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"9b3b2e45-c811-4c0a-a803-a1529d1f6a48","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34895","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"9a640c41-c07d-4171-a0bf-09e2c91181e8","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34915","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"990af99e-c75d-41d3-baba-5fa70bb8382c","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34932","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"93553f4b-5e15-4d5d-8367-0167cd33fb35","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34949","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"8df0253d-3329-4989-b83f-ea1a19de6718","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34903","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"8ba8a71f-fc6a-4514-8085-cbf22b059459","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34953","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"8a0e84e0-ce25-4acf-b03b-611279baab2e","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34898","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"861b41be-9d5c-4442-950b-dc0efcb29735","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC33671","1033639","Promoresia tardella (Fall, 1925)","","Promoresia tardella (Fall, 1925)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Elmidae","Promoresia","Promoresia tardella","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1969","","PreservedSpecimen","PreservedSpecimen","present","Mâle","true",""
"8547b3f2-f8b4-4e0d-b266-f84388d9d777","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34940","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"8209c528-39c7-47c0-b602-a28d4b79bf3c","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34913","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"7fddf073-b95c-4e07-af52-7a1c55af7508","dr88","Insectarium de Montréal","","","","","CC-BY-NC","IMQC2955.001","5052244","Didymops transversa (Say 1839)","","Didymops transversa Say, 1839","species","Stream Cruiser","Animalia","Arthropoda","Insecta","Odonata","Corduliidae","Didymops","Didymops transversa","Ville de Montréal, Espace pour la Vie","IMQC","","","","","","","","","Québec","","","","","1","","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
"781a5f06-ef60-4940-a8b4-768392ab1109","dr88","Insectarium de Montréal","in22","Espace Pour La Vie","co79","Insectarium de Montréal","CC-BY-NC","IMQC34927","1047343","Callosobruchus maculatus (Fabricius, 1775)","","Callosobruchus maculatus (Fabricius, 1775)","species","","Animalia","Arthropoda","Insecta","Coleoptera","Chrysomelidae","Callosobruchus","Callosobruchus maculatus","Espace pour la vie","IMQC","","","","","","","","","Québec","","","","","1","1989","","PreservedSpecimen","PreservedSpecimen","present","Indéterminé","true",""
